fibro_leiden	sample_label	disease_status	n_cells	cluster_total_cells	sample_total_cells	cluster_fraction	sample_fraction	program_gene_count	program_score_logcpm	total_counts	present_for_recurrence	program_score_z
15	MenOA3	OA	224	2127	2882	0.10531264692054537	0.0777238029146426	30	6.95290284923396	3480214.0	True	0.7642979662874472
15	MenOA4	OA	325	2127	9984	0.152797367183827	0.032552083333333336	30	7.028378343237321	3758648.0	True	0.7910879927462876
15	MenOA5	OA	2	2127	4605	0.0009402914903620122	0.00043431053203040176	30	6.8979221135610995	19635.0	False	0.7447825542606392
15	MenOA6	OA	6	2127	5195	0.0028208744710860366	0.0011549566891241579	30	6.539187658056634	30372.0	False	0.6174497599335904
16	MenNorm1AVAS	normal	0	7757	8199	0.0	0.0	30	0.0	0.0	False	-1.4593066573124254
16	MenNorm1VAS	normal	0	7757	7981	0.0	0.0	30	0.0	0.0	False	-1.4593066573124254
16	MenNorm2	normal	24	7757	6496	0.0030939796313007605	0.003694581280788177	30	6.284639256658308	66791.0	False	0.7458292298498176
16	MenNorm3	normal	4	7757	6192	0.00051566327188346	0.0006459948320413437	30	6.041292502033257	15789.0	False	0.6604444305425787
16	MenNorm4	normal	0	7757	8636	0.0	0.0	30	0.0	0.0	False	-1.4593066573124254
16	MenNorm5	normal	4	7757	4381	0.00051566327188346	0.0009130335539831089	30	3.823731413263056	16607.0	False	-0.11764693462861615
16	MenNorm6	normal	0	7757	5719	0.0	0.0	30	0.0	0.0	False	-1.4593066573124254
16	MenNorm7	normal	1	7757	5563	0.000128915817970865	0.00017975912277548085	30	3.520967685777418	6295.0	False	-0.22387978802624894
16	MenOA1	OA	338	7757	7711	0.04357354647415238	0.043833484632343406	30	6.807230605325587	2182177.0	True	0.92919455762831
16	MenOA2	OA	591	7757	5308	0.07618924842078123	0.1113413715146948	30	7.003307227041744	4713683.0	True	0.9979933506094267
16	MenOA3	OA	625	7757	2882	0.08057238623179064	0.21686328938237334	30	7.004463693769572	4821860.0	True	0.998399128280936
16	MenOA4	OA	6161	7757	9984	0.7942503545184995	0.6170873397435898	30	7.342193243234459	40362503.0	True	1.1169006872830918
16	MenOA5	OA	7	7757	4605	0.0009024107257960552	0.0015200868621064061	30	5.6726557395235435	28660.0	False	0.5310982387979615
16	MenOA6	OA	2	7757	5195	0.00025783163594173	0.00038498556304138594	30	4.725872588326362	7480.0	False	0.1988937289124431
17	MenNorm1AVAS	normal	0	3925	8199	0.0	0.0	30	0.0	0.0	False	-1.5469255254814271
17	MenNorm1VAS	normal	0	3925	7981	0.0	0.0	30	0.0	0.0	False	-1.5469255254814271
17	MenNorm2	normal	17	3925	6496	0.004331210191082803	0.0026169950738916255	30	6.538739526333812	95324.0	False	0.5589032959561265
17	MenNorm3	normal	9	3925	6192	0.0022929936305732482	0.0014534883720930232	30	4.944383545204082	62516.0	False	0.04543418418424236
17	MenNorm4	normal	0	3925	8636	0.0	0.0	30	0.0	0.0	False	-1.5469255254814271
17	MenNorm5	normal	9	3925	4381	0.0022929936305732482	0.002054325496461995	30	7.1922457671633175	156724.0	False	0.7693677549525054
17	MenNorm6	normal	2	3925	5719	0.0005095541401273885	0.0003497114880223815	30	5.649308794687186	37378.0	False	0.27245835319145945
17	MenNorm7	normal	0	3925	5563	0.0	0.0	30	0.0	0.0	False	-1.5469255254814271
17	MenOA1	OA	1774	3925	7711	0.4519745222929936	0.2300609518869148	30	7.257269343026747	18853894.0	True	0.7903088735847253
17	MenOA2	OA	439	3925	5308	0.11184713375796178	0.08270535041446872	30	7.040178331220572	4115815.0	True	0.7203937916801237
17	MenOA3	OA	651	3925	2882	0.16585987261146498	0.22588480222068008	30	7.1989823314089465	5507373.0	True	0.771537294064559
17	MenOA4	OA	953	3925	9984	0.24280254777070065	0.09545272435897435	30	6.929196017813936	8828584.0	True	0.6846514665270453
17	MenOA5	OA	54	3925	4605	0.013757961783439491	0.011726384364820847	30	7.220337093304211	579487.0	True	0.7784146857839992
17	MenOA6	OA	17	3925	5195	0.004331210191082803	0.0032723772858517805	30	7.275662295481394	352205.0	False	0.7962324020009187
18	MenNorm1AVAS	normal	0	7759	8199	0.0	0.0	30	0.0	0.0	False	-1.1453546538871706
18	MenNorm1VAS	normal	0	7759	7981	0.0	0.0	30	0.0	0.0	False	-1.1453546538871706
18	MenNorm2	normal	8	7759	6496	0.0010310607036989304	0.0012315270935960591	30	6.805638227177352	33273.0	False	0.9154474465411511
18	MenNorm3	normal	6	7759	6192	0.0007732955277741977	0.0009689922480620155	30	5.962110118098195	26948.0	False	0.6600203372924074
18	MenNorm4	normal	0	7759	8636	0.0	0.0	30	0.0	0.0	False	-1.1453546538871706
18	MenNorm5	normal	0	7759	4381	0.0	0.0	30	0.0	0.0	False	-1.1453546538871706
18	MenNorm6	normal	0	7759	5719	0.0	0.0	30	0.0	0.0	False	-1.1453546538871706
18	MenNorm7	normal	0	7759	5563	0.0	0.0	30	0.0	0.0	False	-1.1453546538871706
18	MenOA1	OA	3727	7759	7711	0.48034540533573916	0.48333549474776294	30	7.292791838870488	47729672.0	True	1.0629614860326153
18	MenOA2	OA	2956	7759	5308	0.38097693001675476	0.5568952524491334	30	7.206596545369058	37675483.0	True	1.0368608565302364
18	MenOA3	OA	745	7759	2882	0.09601752803196288	0.25850104094378906	30	6.790516509919672	10171503.0	True	0.9108684686927159
18	MenOA4	OA	302	7759	9984	0.038922541564634615	0.030248397435897436	30	6.962844371140425	3099550.0	True	0.9630507338251573
18	MenOA5	OA	8	7759	4605	0.0010310607036989304	0.001737242128121607	30	6.281312618487201	48981.0	False	0.7566774267975108
18	MenOA6	OA	7	7759	5195	0.000902178115736564	0.001347449470644851	30	5.652411723496149	60206.0	False	0.5662411676112294
